-40.0	5.0	1.0
-13.0	13.0	1.0
-75.0	75.0	5.0
0.0	0.0	-69.99937
x        y        z        Bx        By        Bz
-5 -9 -75 -8.4513375733e-06 -3.9403610757e-06 4.5237730845e-06
-4 -9 -75 0 0 0
-3 -9 -75 0 0 0
-2 -9 -75 0 0 0
-1 -9 -75 0 0 0
0 -9 -75 0 0 0
1 -9 -75 0 0 0
2 -9 -75 0 0 0
3 -9 -75 0 0 0
4 -9 -75 0 0 0
5 -9 -75 -8.4513375733e-06 3.94036107569e-06 -4.5237730845e-06
6 -9 -75 -8.2305527422e-06 4.68632286128e-06 -5.3814286817e-06
7 -9 -75 -7.9640974826e-06 5.41474166233e-06 -6.1825497374e-06
8 -9 -75 -7.6709614612e-06 6.10252210935e-06 -6.9603350132e-06
9 -9 -75 -7.3369256695e-06 6.7510446621e-06 -7.6873207918e-06
10 -9 -75 -6.9893233392e-06 7.4147223641e-06 -8.4062766592e-06
11 -9 -75 -6.6152475957e-06 8.02567285953e-06 -9.0629029282e-06
12 -9 -75 -6.2215201861e-06 8.60256702427e-06 -9.6729945507e-06
13 -9 -75 -5.8113906171e-06 9.14355087304e-06 -1.0234957539e-05
14 -9 -75 -5.3883298967e-06 9.64737163358e-06 -1.0747855435e-05
15 -9 -75 -4.9556664894e-06 1.01130589956e-05 -1.1211484466e-05
16 -9 -75 -4.5164212835e-06 1.05399721802e-05 -1.1625976896e-05
17 -9 -75 -4.0732018342e-06 1.09276276523e-05 -1.1991890973e-05
18 -9 -75 -3.6282734438e-06 1.12759371977e-05 -1.231007765e-05
19 -9 -75 -3.1836311926e-06 1.15846973709e-05 -1.2581562815e-05
20 -9 -75 -2.74090006e-06 1.18538844634e-05 -1.2807531622e-05
21 -9 -75 -2.3013315971e-06 1.2084072414e-05 -1.2989185397e-05
22 -9 -75 -1.8658611144e-06 1.22754705239e-05 -1.312765442e-05
23 -9 -75 -1.4351745116e-06 1.24285890037e-05 -1.3223987064e-05
24 -9 -75 -1.0098656088e-06 1.25436584218e-05 -1.3279031845e-05
25 -9 -75 -5.9050938772e-07 1.2621222765e-05 -1.3293476855e-05
26 -9 -75 -1.7770647658e-07 1.26617522726e-05 -1.3267854484e-05
27 -9 -75 2.27882356475e-07 1.26658905468e-05 -1.3202539357e-05
28 -9 -75 6.25442360093e-07 1.26342431e-05 -1.3097788919e-05
29 -9 -75 1.01395402057e-06 1.256756335e-05 -1.2953831865e-05
30 -9 -75 1.39210989368e-06 1.24666808733e-05 -1.2770930988e-05
31 -9 -75 1.75836339086e-06 1.23324985308e-05 -1.2549467e-05
32 -9 -75 2.11089046019e-06 1.21661850151e-05 -1.2289953036e-05
33 -9 -75 2.44755808242e-06 1.19689403494e-05 -1.1993177171e-05
34 -9 -75 2.76594988071e-06 1.17421912465e-05 -1.1660288076e-05
35 -9 -75 3.06343591721e-06 1.14875253742e-05 -1.1292956185e-05
36 -9 -75 3.33736361865e-06 1.12070205182e-05 -1.089337629e-05
37 -9 -75 3.58524261486e-06 1.09030670261e-05 -1.0464390418e-05
38 -9 -75 3.80769132855e-06 1.0575997225e-05 -1.0006725455e-05
39 -9 -75 3.99847571532e-06 1.02343048121e-05 -9.5196530053e-06
40 -9 -75 4.15900529623e-06 9.88488384787e-06 -9.0353358728e-06
-40 -8 -75 3.78201238862e-06 -1.0555012158e-05 8.21166457266e-06
-39 -8 -75 3.63182505031e-06 -1.0940855063e-05 8.66236570073e-06
-38 -8 -75 3.4562143253e-06 -1.1301278624e-05 9.10161927062e-06
-37 -8 -75 3.25691530537e-06 -1.1653020843e-05 9.51786968757e-06
-36 -8 -75 3.03283847985e-06 -1.1981789532e-05 9.90772649239e-06
-35 -8 -75 2.78446609995e-06 -1.2285389548e-05 1.02710210955e-05
-34 -8 -75 2.51480446168e-06 -1.2561268292e-05 1.0605046122e-05
-33 -8 -75 2.22615429022e-06 -1.2807356606e-05 1.09078665707e-05
-32 -8 -75 1.92085645098e-06 -1.3021828363e-05 1.11779397172e-05
-31 -8 -75 1.6010868246e-06 -1.3203086216e-05 1.14141539409e-05
-30 -8 -75 1.26880986017e-06 -1.3349765659e-05 1.1615780173e-05
-29 -8 -75 9.25678060779e-07 -1.3460714579e-05 1.17823073095e-05
-28 -8 -75 5.73129039063e-07 -1.3534886957e-05 1.19134082625e-05
-27 -8 -75 2.1232211805e-07 -1.3571383935e-05 1.20088376379e-05
-26 -8 -75 -1.5580255298e-07 -1.3569406375e-05 1.20684131755e-05
-25 -8 -75 -5.3050644745e-07 -1.3528276098e-05 1.20918390776e-05
-24 -8 -75 -9.1116754693e-07 -1.3447365881e-05 1.2078748007e-05
-23 -8 -75 -1.2972735112e-06 -1.3326074298e-05 1.20286804036e-05
-22 -8 -75 -1.6883105852e-06 -1.316390261e-05 1.19410006307e-05
-21 -8 -75 -2.0837168574e-06 -1.2960386095e-05 1.18149175378e-05
-20 -8 -75 -2.4828285834e-06 -1.2715119382e-05 1.16495071272e-05
-19 -8 -75 -2.8847666979e-06 -1.2427706732e-05 1.14437479251e-05
-18 -8 -75 -3.288397393e-06 -1.209787633e-05 1.11965724497e-05
-17 -8 -75 -3.6922639645e-06 -1.172550762e-05 1.09069114052e-05
-16 -8 -75 -4.0946116118e-06 -1.1310628196e-05 1.05738668072e-05
-15 -8 -75 -4.493342635e-06 -1.0853532e-05 1.01966462449e-05
-14 -8 -75 -4.8860333607e-06 -1.0354685309e-05 9.77476455144e-06
-13 -8 -75 -5.2699584925e-06 -9.8148457454e-06 9.3080948968e-06
-12 -8 -75 -5.6421192405e-06 -9.2350131725e-06 8.79686479874e-06
-11 -8 -75 -5.9994301552e-06 -8.6166209034e-06 8.24191684951e-06
-10 -8 -75 -6.3382215017e-06 -7.9611926318e-06 7.64479035851e-06
-9 -8 -75 -6.6590185282e-06 -7.2491052956e-06 6.99197916767e-06
-8 -8 -75 -6.9531636754e-06 -6.561702562e-06 6.336513068e-06
-7 -8 -75 -7.2251520801e-06 -5.8073012177e-06 5.62554831886e-06
-6 -8 -75 -7.4581073584e-06 -5.0157130581e-06 4.88954347683e-06
-5 -8 -75 -7.6616216708e-06 -4.2254801192e-06 4.10161130875e-06
-4 -8 -75 0 0 0
-3 -8 -75 0 0 0
-2 -8 -75 0 0 0
-1 -8 -75 0 0 0
0 -8 -75 0 0 0
1 -8 -75 0 0 0
2 -8 -75 0 0 0
3 -8 -75 0 0 0
4 -8 -75 0 0 0
5 -8 -75 -7.6616216708e-06 4.22548011923e-06 -4.1016113088e-06
6 -8 -75 -7.4581073584e-06 5.01571305812e-06 -4.8895434768e-06
7 -8 -75 -7.2251520801e-06 5.80730121775e-06 -5.6255483189e-06
8 -8 -75 -6.9531636754e-06 6.56170256198e-06 -6.336513068e-06
9 -8 -75 -6.6590185282e-06 7.24910529559e-06 -6.9919791677e-06
10 -8 -75 -6.3382215017e-06 7.96119263182e-06 -7.6447903585e-06
11 -8 -75 -5.9994301552e-06 8.61662090338e-06 -8.2419168495e-06
12 -8 -75 -5.6421192405e-06 9.23501317253e-06 -8.7968647987e-06
13 -8 -75 -5.2699584925e-06 9.81484574544e-06 -9.3080948968e-06
14 -8 -75 -4.8860333607e-06 1.03546853091e-05 -9.7747645514e-06
15 -8 -75 -4.493342635e-06 1.08535320003e-05 -1.0196646245e-05
16 -8 -75 -4.0946116118e-06 1.13106281963e-05 -1.0573866807e-05
17 -8 -75 -3.6922639645e-06 1.17255076201e-05 -1.0906911405e-05
18 -8 -75 -3.288397393e-06 1.20978763296e-05 -1.119657245e-05
19 -8 -75 -2.8847666979e-06 1.24277067316e-05 -1.1443747925e-05
20 -8 -75 -2.4828285834e-06 1.27151193819e-05 -1.1649507127e-05
21 -8 -75 -2.0837168574e-06 1.29603860951e-05 -1.1814917538e-05
22 -8 -75 -1.6883105852e-06 1.31639026097e-05 -1.1941000631e-05
23 -8 -75 -1.2972735112e-06 1.33260742978e-05 -1.2028680404e-05
24 -8 -75 -9.1116754693e-07 1.34473658815e-05 -1.2078748007e-05
25 -8 -75 -5.3050644745e-07 1.35282760982e-05 -1.2091839078e-05
26 -8 -75 -1.5580255298e-07 1.35694063748e-05 -1.2068413176e-05
27 -8 -75 2.1232211805e-07 1.35713839348e-05 -1.2008837638e-05
28 -8 -75 5.73129039063e-07 1.35348869572e-05 -1.1913408263e-05
29 -8 -75 9.25678060779e-07 1.3460714579e-05 -1.178230731e-05
30 -8 -75 1.26880986017e-06 1.33497656589e-05 -1.1615780173e-05
31 -8 -75 1.6010868246e-06 1.32030862157e-05 -1.1414153941e-05
32 -8 -75 1.92085645098e-06 1.30218283632e-05 -1.1177939717e-05
33 -8 -75 2.22615429022e-06 1.28073566059e-05 -1.0907866571e-05
34 -8 -75 2.51480446168e-06 1.25612682919e-05 -1.0605046122e-05
35 -8 -75 2.78446609995e-06 1.2285389548e-05 -1.0271021095e-05
36 -8 -75 3.03283847985e-06 1.19817895324e-05 -9.9077264924e-06
37 -8 -75 3.25691530537e-06 1.16530208434e-05 -9.5178696876e-06
38 -8 -75 3.4562143253e-06 1.1301278624e-05 -9.1016192706e-06
39 -8 -75 3.63182505031e-06 1.0940855063e-05 -8.6623657007e-06
40 -8 -75 3.78201238862e-06 1.0555012158e-05 -8.2116645727e-06
-40 -7 -75 3.36192108845e-06 -1.1140673536e-05 7.3330218152e-06
-39 -7 -75 3.24197511492e-06 -1.156762049e-05 7.74048036948e-06
-38 -7 -75 3.08364867411e-06 -1.1954338322e-05 8.12500442986e-06
-37 -7 -75 2.90561029737e-06 -1.2329780483e-05 8.49613314422e-06
-36 -7 -75 2.70538484801e-06 -1.268106378e-05 8.84399383262e-06
-35 -7 -75 2.48434253412e-06 -1.3005471123e-05 9.16813938888e-06
-34 -7 -75 2.244294041e-06 -1.3300534808e-05 9.4662511562e-06
-33 -7 -75 1.98732489365e-06 -1.3564011546e-05 9.73658558419e-06
-32 -7 -75 1.7154874767e-06 -1.3793964246e-05 9.97776135179e-06
-31 -7 -75 1.43071071456e-06 -1.3988676766e-05 1.01887509707e-05
-30 -7 -75 1.13472355249e-06 -1.4146664813e-05 1.03688853587e-05
-29 -7 -75 8.29036401018e-07 -1.4266667618e-05 1.05176905626e-05
-28 -7 -75 5.14904803737e-07 -1.4347594766e-05 1.06348639868e-05
-27 -7 -75 1.93386690321e-07 -1.4388478324e-05 1.07201866749e-05
-26 -7 -75 -1.3467422986e-07 -1.4388464952e-05 1.07734653287e-05
-25 -7 -75 -4.6862661692e-07 -1.434681029e-05 1.07944403576e-05
-24 -7 -75 -8.0792321898e-07 -1.4262827443e-05 1.07827917405e-05
-23 -7 -75 -1.1520893898e-06 -1.413587586e-05 1.07381072889e-05
-22 -7 -75 -1.5006604216e-06 -1.3965431268e-05 1.06597625088e-05
-21 -7 -75 -1.8531424532e-06 -1.3750961954e-05 1.05470872969e-05
-20 -7 -75 -2.2089238445e-06 -1.3492010441e-05 1.03992663242e-05
-19 -7 -75 -2.5671903167e-06 -1.3188191929e-05 1.02154079315e-05
-18 -7 -75 -2.9269463109e-06 -1.2839240596e-05 9.99454341508e-06
-17 -7 -75 -3.2868929694e-06 -1.2445018168e-05 9.73577767381e-06
-16 -7 -75 -3.6454741697e-06 -1.2005590624e-05 9.43825523865e-06
-15 -7 -75 -4.0008104983e-06 -1.1521222041e-05 9.10129991652e-06
-14 -7 -75 -4.3507656191e-06 -1.0992424304e-05 8.72452656451e-06
-13 -7 -75 -4.6928694528e-06 -1.0420013396e-05 8.30779114952e-06
-12 -7 -75 -5.0244736728e-06 -9.8050889203e-06 7.8513687128e-06
-11 -7 -75 -5.3425998615e-06 -9.1492150625e-06 7.35596979768e-06
-10 -7 -75 -5.6441475007e-06 -8.4537562763e-06 6.8230877651e-06
-9 -7 -75 -5.9328765222e-06 -7.7013864005e-06 6.23871876269e-06
-8 -7 -75 -6.2009802383e-06 -6.9576658444e-06 5.64330364539e-06
-7 -7 -75 -6.4358777898e-06 -6.1721595145e-06 5.01213693604e-06
-6 -7 -75 -6.6497217864e-06 -5.3463003745e-06 4.35711362187e-06
-5 -7 -75 -6.8284243692e-06 -4.4884873311e-06 3.66923150426e-06
-4 -7 -75 0 0 0
-3 -7 -75 0 0 0
-2 -7 -75 0 0 0
-1 -7 -75 0 0 0
0 -7 -75 0 0 0
1 -7 -75 0 0 0
2 -7 -75 0 0 0
3 -7 -75 0 0 0
4 -7 -75 0 0 0
5 -7 -75 -6.8284243692e-06 4.48848733112e-06 -3.6692315043e-06
6 -7 -75 -6.6497217864e-06 5.34630037453e-06 -4.3571136219e-06
7 -7 -75 -6.4358777898e-06 6.17215951448e-06 -5.012136936e-06
8 -7 -75 -6.2009802383e-06 6.95766584444e-06 -5.6433036454e-06
9 -7 -75 -5.9328765222e-06 7.70138640045e-06 -6.2387187627e-06
10 -7 -75 -5.6441475007e-06 8.45375627631e-06 -6.8230877651e-06
11 -7 -75 -5.3425998615e-06 9.14921506252e-06 -7.3559697977e-06
12 -7 -75 -5.0244736728e-06 9.80508892029e-06 -7.8513687128e-06
13 -7 -75 -4.6928694528e-06 1.04200133963e-05 -8.3077911495e-06
14 -7 -75 -4.3507656191e-06 1.0992424304e-05 -8.7245265645e-06
15 -7 -75 -4.0008104983e-06 1.15212220414e-05 -9.1012999165e-06
16 -7 -75 -3.6454741697e-06 1.20055906244e-05 -9.4382552386e-06
17 -7 -75 -3.2868929694e-06 1.24450181677e-05 -9.7357776738e-06
18 -7 -75 -2.9269463109e-06 1.28392405961e-05 -9.9945434151e-06
19 -7 -75 -2.5671903167e-06 1.3188191929e-05 -1.0215407932e-05
20 -7 -75 -2.2089238445e-06 1.34920104406e-05 -1.0399266324e-05
21 -7 -75 -1.8531424532e-06 1.37509619539e-05 -1.0547087297e-05
22 -7 -75 -1.5006604216e-06 1.39654312677e-05 -1.0659762509e-05
23 -7 -75 -1.1520893898e-06 1.41358758603e-05 -1.0738107289e-05
24 -7 -75 -8.0792321898e-07 1.42628274433e-05 -1.0782791741e-05
25 -7 -75 -4.6862661692e-07 1.43468102898e-05 -1.0794440358e-05
26 -7 -75 -1.3467422986e-07 1.43884649518e-05 -1.0773465329e-05
27 -7 -75 1.93386690321e-07 1.43884783239e-05 -1.0720186675e-05
28 -7 -75 5.14904803737e-07 1.43475947657e-05 -1.0634863987e-05
29 -7 -75 8.29036401018e-07 1.42666676183e-05 -1.0517690563e-05
30 -7 -75 1.13472355249e-06 1.41466648135e-05 -1.0368885359e-05
31 -7 -75 1.43071071456e-06 1.39886767657e-05 -1.0188750971e-05
32 -7 -75 1.7154874767e-06 1.3793964246e-05 -9.9777613518e-06
33 -7 -75 1.98732489365e-06 1.35640115464e-05 -9.7365855842e-06
34 -7 -75 2.244294041e-06 1.33005348081e-05 -9.4662511562e-06
35 -7 -75 2.48434253412e-06 1.30054711232e-05 -9.1681393889e-06
36 -7 -75 2.70538484801e-06 1.26810637801e-05 -8.8439938326e-06
37 -7 -75 2.90561029737e-06 1.23297804828e-05 -8.4961331442e-06
38 -7 -75 3.08364867411e-06 1.19543383223e-05 -8.1250044299e-06
39 -7 -75 3.24197511492e-06 1.15676204904e-05 -7.7404803695e-06
40 -7 -75 3.36192108845e-06 1.11406735364e-05 -7.3330218152e-06
-40 -6 -75 2.92758588864e-06 -1.1694615586e-05 6.42081253653e-06
-39 -6 -75 2.81249739348e-06 -1.2114206838e-05 6.74947195173e-06
-38 -6 -75 2.68573491266e-06 -1.2529532255e-05 7.08449439657e-06
-37 -6 -75 2.53181760911e-06 -1.2927829844e-05 7.40802841865e-06
-36 -6 -75 2.35759172088e-06 -1.3298812611e-05 7.71113190987e-06
-35 -6 -75 2.1654436052e-06 -1.3641555256e-05 7.9936591527e-06
-34 -6 -75 1.95667190596e-06 -1.3953497232e-05 8.2535833849e-06
-33 -6 -75 1.73311597071e-06 -1.423231184e-05 8.48930565906e-06
-32 -6 -75 1.49657252737e-06 -1.4475927298e-05 8.69963885079e-06
-31 -6 -75 1.24872931811e-06 -1.4682494168e-05 8.88371506947e-06
-30 -6 -75 9.91087047586e-07 -1.4850458006e-05 9.04089423088e-06
-29 -6 -75 7.24969434626e-07 -1.4978474462e-05 9.1707647512e-06
-28 -6 -75 4.51485587558e-07 -1.506538386e-05 9.27302761843e-06
-27 -6 -75 1.71539506027e-07 -1.5110130432e-05 9.34753270112e-06
-26 -6 -75 -1.1416144748e-07 -1.5111849975e-05 9.39404623089e-06
-25 -6 -75 -4.0499668234e-07 -1.5069712578e-05 9.4123807833e-06
-24 -6 -75 -7.0050032763e-07 -1.4982988299e-05 9.40225489075e-06
-23 -6 -75 -1.0002637615e-06 -1.485102279e-05 9.36326447103e-06
-22 -6 -75 -1.303879595e-06 -1.4673215762e-05 9.29489991551e-06
-21 -6 -75 -1.6109034593e-06 -1.4449017657e-05 9.19655729506e-06
-20 -6 -75 -1.9207887394e-06 -1.4177951735e-05 9.06752692483e-06
-19 -6 -75 -2.2328245681e-06 -1.3859607099e-05 8.90705059116e-06
-18 -6 -75 -2.5461532956e-06 -1.3493720601e-05 8.71428834821e-06
-17 -6 -75 -2.859632638e-06 -1.3080160808e-05 8.48846082484e-06
-16 -6 -75 -3.1718866657e-06 -1.2618986171e-05 8.2288520775e-06
-15 -6 -75 -3.4813121145e-06 -1.2110484101e-05 7.93485033806e-06
-14 -6 -75 -3.7859983652e-06 -1.1555222535e-05 7.60616792589e-06
-13 -6 -75 -4.0838321764e-06 -1.0954006524e-05 7.24268912899e-06
-12 -6 -75 -4.372559569e-06 -1.0308066418e-05 6.84466488349e-06
-11 -6 -75 -4.6493270115e-06 -9.6189482322e-06 6.41279446109e-06
-10 -6 -75 -4.9142111939e-06 -8.8889291654e-06 5.94771528536e-06
-9 -6 -75 -5.1613961306e-06 -8.1003980713e-06 5.44179661234e-06
-8 -6 -75 -5.3997704052e-06 -7.3200501948e-06 4.93690632521e-06
-7 -6 -75 -5.6056489707e-06 -6.4696163612e-06 4.3772271262e-06
-6 -6 -75 -5.7832211809e-06 -5.615766853e-06 3.79831409449e-06
-5 -6 -75 -5.944428983e-06 -4.7215537921e-06 3.19826955424e-06
-4 -6 -75 0 0 0
-3 -6 -75 0 0 0
-2 -6 -75 0 0 0
-1 -6 -75 0 0 0
0 -6 -75 0 0 0
1 -6 -75 0 0 0
2 -6 -75 0 0 0
3 -6 -75 0 0 0
4 -6 -75 0 0 0
5 -6 -75 -5.944428983e-06 4.72155379214e-06 -3.1982695542e-06
6 -6 -75 -5.7832211809e-06 5.61576685297e-06 -3.7983140945e-06
7 -6 -75 -5.6056489707e-06 6.46961636123e-06 -4.3772271262e-06
8 -6 -75 -5.3997704052e-06 7.32005019475e-06 -4.9369063252e-06
9 -6 -75 -5.1613961306e-06 8.10039807135e-06 -5.4417966123e-06
10 -6 -75 -4.9142111939e-06 8.88892916539e-06 -5.9477152854e-06
11 -6 -75 -4.6493270115e-06 9.61894823217e-06 -6.4127944611e-06
12 -6 -75 -4.372559569e-06 1.03080664176e-05 -6.8446648835e-06
13 -6 -75 -4.0838321764e-06 1.09540065239e-05 -7.242689129e-06
14 -6 -75 -3.7859983652e-06 1.15552225345e-05 -7.6061679259e-06
15 -6 -75 -3.4813121145e-06 1.21104841012e-05 -7.9348503381e-06
16 -6 -75 -3.1718866657e-06 1.26189861711e-05 -8.2288520775e-06
17 -6 -75 -2.859632638e-06 1.30801608083e-05 -8.4884608248e-06
18 -6 -75 -2.5461532956e-06 1.34937206014e-05 -8.7142883482e-06
19 -6 -75 -2.2328245681e-06 1.38596070987e-05 -8.9070505912e-06
20 -6 -75 -1.9207887394e-06 1.41779517346e-05 -9.0675269248e-06
21 -6 -75 -1.6109034593e-06 1.44490176572e-05 -9.1965572951e-06
22 -6 -75 -1.303879595e-06 1.46732157621e-05 -9.2948999155e-06
23 -6 -75 -1.0002637615e-06 1.48510227905e-05 -9.363264471e-06
24 -6 -75 -7.0050032763e-07 1.49829882986e-05 -9.4022548908e-06
25 -6 -75 -4.0499668234e-07 1.50697125781e-05 -9.4123807833e-06
26 -6 -75 -1.1416144748e-07 1.51118499751e-05 -9.3940462309e-06
27 -6 -75 1.71539506027e-07 1.5110130432e-05 -9.3475327011e-06
28 -6 -75 4.51485587558e-07 1.50653838595e-05 -9.2730276184e-06
29 -6 -75 7.24969434626e-07 1.49784744618e-05 -9.1707647512e-06
30 -6 -75 9.91087047586e-07 1.48504580063e-05 -9.0408942309e-06
31 -6 -75 1.24872931811e-06 1.46824941684e-05 -8.8837150695e-06
32 -6 -75 1.49657252737e-06 1.4475927298e-05 -8.6996388508e-06
33 -6 -75 1.73311597071e-06 1.42323118404e-05 -8.4893056591e-06
34 -6 -75 1.95667190596e-06 1.39534972325e-05 -8.2535833849e-06
35 -6 -75 2.1654436052e-06 1.36415552558e-05 -7.9936591527e-06
36 -6 -75 2.35759172088e-06 1.32988126115e-05 -7.7111319099e-06
37 -6 -75 2.53181760911e-06 1.29278298437e-05 -7.4080284187e-06
38 -6 -75 2.68573491266e-06 1.25295322553e-05 -7.0844943966e-06
39 -6 -75 2.81249739348e-06 1.21142068382e-05 -6.7494719517e-06
40 -6 -75 2.92758588864e-06 1.16946155863e-05 -6.4208125365e-06
-40 -5 -75 2.47654458848e-06 -1.2150405411e-05 5.40212314732e-06
-39 -5 -75 2.37720236162e-06 -1.2597706016e-05 5.70179299589e-06
-38 -5 -75 2.26441818943e-06 -1.3026924492e-05 5.98951805879e-06
-37 -5 -75 2.1378072101e-06 -1.3442235167e-05 6.26230280416e-06
-36 -5 -75 1.99210379341e-06 -1.3830029623e-05 6.51844658761e-06
-35 -5 -75 1.83011278698e-06 -1.4188452264e-05 6.75721453804e-06
-34 -5 -75 1.65399766309e-06 -1.4514896561e-05 6.9769207213e-06
-33 -5 -75 1.46536995074e-06 -1.4806860765e-05 7.17619295605e-06
-32 -5 -75 1.26575188247e-06 -1.5062184074e-05 7.35403827201e-06
-31 -5 -75 1.05655329057e-06 -1.5278938117e-05 7.50971220435e-06
-30 -5 -75 8.3905172139e-07 -1.5455482163e-05 7.64265957251e-06
-29 -5 -75 6.14363812663e-07 -1.559039318e-05 7.7525232952e-06
-28 -5 -75 3.83429381531e-07 -1.5682433416e-05 7.83906548846e-06
-27 -5 -75 1.47018657696e-07 -1.5730519532e-05 7.90211536032e-06
-26 -5 -75 -9.425380934e-08 -1.5733704852e-05 7.94149799411e-06
-25 -5 -75 -3.3987972159e-07 -1.5691129974e-05 7.95703663499e-06
-24 -5 -75 -5.8946749797e-07 -1.5602040283e-05 7.94847693223e-06
-23 -5 -75 -8.426682848e-07 -1.5465737594e-05 7.91548180071e-06
-22 -5 -75 -1.0991259822e-06 -1.5281574268e-05 7.85764302971e-06
-21 -5 -75 -1.3584641757e-06 -1.5048977075e-05 7.77443501423e-06
-20 -5 -75 -1.6202065204e-06 -1.4767449969e-05 7.66526487173e-06
-19 -5 -75 -1.8837679039e-06 -1.443658164e-05 7.52947880054e-06
-18 -5 -75 -2.1483956911e-06 -1.4056091889e-05 7.36639487486e-06
-17 -5 -75 -2.4131435142e-06 -1.3625857046e-05 7.17534403435e-06
-16 -5 -75 -2.6768542533e-06 -1.3145945727e-05 6.95572785072e-06
-15 -5 -75 -2.9381447575e-06 -1.261663787e-05 6.70708549295e-06
-14 -5 -75 -3.1954218431e-06 -1.2038572218e-05 6.42914889272e-06
-13 -5 -75 -3.4469190753e-06 -1.1412579957e-05 6.12176995671e-06
-12 -5 -75 -3.6906503076e-06 -1.0739965895e-05 5.78523131231e-06
-11 -5 -75 -3.924719443e-06 -1.0022336759e-05 5.42013457276e-06
-10 -5 -75 -4.1455326307e-06 -9.2621487021e-06 5.02733033322e-06
-9 -5 -75 -4.3559484411e-06 -8.4349263721e-06 4.5993648663e-06
-8 -5 -75 -4.5484099216e-06 -7.6112407757e-06 4.16670097209e-06
-7 -5 -75 -4.7266384337e-06 -6.7628122345e-06 3.69721979596e-06
-6 -5 -75 -4.880027034e-06 -5.8632026526e-06 3.21708490654e-06
-5 -5 -75 -5.0124951687e-06 -4.9188958039e-06 2.70023710576e-06
-4 -5 -75 0 0 0
-3 -5 -75 0 0 0
-2 -5 -75 0 0 0
-1 -5 -75 0 0 0
0 -5 -75 0 0 0
1 -5 -75 0 0 0
2 -5 -75 0 0 0
3 -5 -75 0 0 0
4 -5 -75 0 0 0
5 -5 -75 -5.0124951687e-06 4.91889580388e-06 -2.7002371058e-06
6 -5 -75 -4.880027034e-06 5.86320265263e-06 -3.2170849065e-06
7 -5 -75 -4.7266384337e-06 6.76281223447e-06 -3.697219796e-06
8 -5 -75 -4.5484099216e-06 7.61124077571e-06 -4.1667009721e-06
9 -5 -75 -4.3559484411e-06 8.43492637214e-06 -4.5993648663e-06
10 -5 -75 -4.1455326307e-06 9.26214870214e-06 -5.0273303332e-06
11 -5 -75 -3.924719443e-06 1.00223367592e-05 -5.4201345728e-06
12 -5 -75 -3.6906503076e-06 1.07399658945e-05 -5.7852313123e-06
13 -5 -75 -3.4469190753e-06 1.14125799566e-05 -6.1217699567e-06
14 -5 -75 -3.1954218431e-06 1.20385722182e-05 -6.4291488927e-06
15 -5 -75 -2.9381447575e-06 1.26166378701e-05 -6.707085493e-06
16 -5 -75 -2.6768542533e-06 1.31459457268e-05 -6.9557278507e-06
17 -5 -75 -2.4131435142e-06 1.36258570462e-05 -7.1753440344e-06
18 -5 -75 -2.1483956911e-06 1.40560918889e-05 -7.3663948749e-06
19 -5 -75 -1.8837679039e-06 1.44365816395e-05 -7.5294788005e-06
20 -5 -75 -1.6202065204e-06 1.47674499691e-05 -7.6652648717e-06
21 -5 -75 -1.3584641757e-06 1.50489770751e-05 -7.7744350142e-06
22 -5 -75 -1.0991259822e-06 1.52815742684e-05 -7.8576430297e-06
23 -5 -75 -8.426682848e-07 1.54657375941e-05 -7.9154818007e-06
24 -5 -75 -5.8946749797e-07 1.5602040283e-05 -7.9484769322e-06
25 -5 -75 -3.3987972159e-07 1.56911299736e-05 -7.957036635e-06
26 -5 -75 -9.425380934e-08 1.57337048519e-05 -7.9414979941e-06
27 -5 -75 1.47018657696e-07 1.57305195323e-05 -7.9021153603e-06
28 -5 -75 3.83429381531e-07 1.5682433416e-05 -7.8390654885e-06
29 -5 -75 6.14363812663e-07 1.55903931799e-05 -7.7525232952e-06
30 -5 -75 8.3905172139e-07 1.54554821631e-05 -7.6426595725e-06
31 -5 -75 1.05655329057e-06 1.52789381171e-05 -7.5097122044e-06
32 -5 -75 1.26575188247e-06 1.50621840742e-05 -7.354038272e-06
33 -5 -75 1.46536995074e-06 1.48068607649e-05 -7.1761929561e-06
34 -5 -75 1.65399766309e-06 1.45148965611e-05 -6.9769207213e-06
35 -5 -75 1.83011278698e-06 1.41884522639e-05 -6.757214538e-06
36 -5 -75 1.99210379341e-06 1.38300296235e-05 -6.5184465876e-06
37 -5 -75 2.1378072101e-06 1.34422351667e-05 -6.2623028042e-06
38 -5 -75 2.26441818943e-06 1.30269244916e-05 -5.9895180588e-06
39 -5 -75 2.37720236162e-06 1.2597706016e-05 -5.7017929959e-06
40 -5 -75 2.47654458848e-06 1.21504054109e-05 -5.4021231473e-06
-40 -4 -75 2.00114096507e-06 -1.2525509681e-05 4.37279670073e-06
-39 -4 -75 1.93255322504e-06 -1.2993813523e-05 4.60638285185e-06
-38 -4 -75 1.83689890924e-06 -1.3439977122e-05 4.84690020419e-06
-37 -4 -75 1.72968322773e-06 -1.386909936e-05 5.06823977087e-06
-36 -4 -75 1.61172701859e-06 -1.4270469602e-05 5.27552457356e-06
-35 -4 -75 1.48096177404e-06 -1.4641853995e-05 5.4687439945e-06
-34 -4 -75 1.33864205326e-06 -1.4980281464e-05 5.64655616436e-06
-33 -4 -75 1.18620674808e-06 -1.528313317e-05 5.80782460034e-06
